__label__Attack	it must be everyone's choice if he wants to participate in school prayers	We should prohibit school prayer
__label__Support	we should prohibit school prayer because religion has no business in school it should be at home and church only	We should prohibit school prayer
__label__Attack	school prayer puts the students in the correct mindset and helps them to be more respectful and cooperative throughout the day.	We should prohibit school prayer
__label__Attack	prayer can bring students a moment of peace and tranquility to an otherwise hectic school day.	We should prohibit school prayer
__label__Support	school prayer promotes conflict in the classroom and therefore should be prohibited	We should prohibit school prayer
__label__Support	while at school the focus should be on learning. prayer is a distraction and unnecessary. why not just pray before school or after?	We should prohibit school prayer
__label__Support	school prayer should be banned as all students are not part of one single religion and should not be subject to the prayers of others and it singles them out.	We should prohibit school prayer
__label__Attack	school prayer should not be prohibited because it allows students a period of quiet reflection that may help create the correct atmosphere for study	We should prohibit school prayer
__label__Support	School prayer goes against the separation of the church and government. Prayers in schools only take us back to that time where we were subjugated by religious leaders.	We should prohibit school prayer
__label__Support	school prayer is exclusionary and should be abolished. schools now have children of many different nationalities and faiths and they should not be forced to listen to prayer from another religion.	We should prohibit school prayer
__label__Attack	just as those who wish not to pray, the ones that want to pray should have that option.	We should prohibit school prayer
__label__Support	school is not the place to practice religion since it is run by the state.	We should prohibit school prayer
__label__Attack	school prayer adds structure to a students life and enables them to display their beliefs.	We should prohibit school prayer
__label__Attack	There are Memberstaates in the European Union, that do not want any asylum seekers in their country. For example, Denmark sends back all Syrens and other Arabians.	We need a revision of the current asylum policy in the European Union.
__label__Attack	There are Memberstaates in the European Union, that do not want any asylum seekers in their country. For example, Denmark sends back all Syrens and other Arabians.	We need a revision of the current asylum policy in the European Union.
__label__Attack	The administration of justice is a member state competence. Shadowy attempts by federalist institutions to enhance their influence at the expense of the sovereign member states are contrary to the letter of the EU Treaties, counter-productive, and have contributed greatly to the crisis of the EU by alienating national institutions. This is especially the case for courts. Several member states' high courts have declared the ECJ ultra vires (acting beyond its powers). This lawlessness on the part of federalist institutions must stop with immediate effect, and we must reaffirm the principles of subsidiarity and conferral.	The EU should ensure a free, independent, and functioning judiciary in its Member States
__label__Support	it would help to further unite the nations.	The EU needs a European research center
__label__Support	During the pandemic, the EU was unable to produce a vaccine on its own, mainly due to the fact that not enough money is invested in research within its different member states. Gathering the strength of the 27 member states in research and health could be a real asset for the EU and its citizens, but also for its influence overseas and its independence.	The EU needs a European research center
__label__Support	I think the problem in the EU is the incompetence to establish inventions in the market. There are lots of inventions that are made and funded by public EU research facilities brought into the market by small startups. In the end, they are picked like ripe fruits by the US or Chinese companies where the big money is made.	The EU needs a European research center
__label__Support	missionary work plays on the ignorance of local people to exploit them	We should ban missionary work
__label__Attack	missionary work is beneficial for those receiving aid.	We should ban missionary work
__label__Support	people should keep their religion to themselves	We should ban missionary work
__label__Support	missionaries are intrusive to other countries and very invasive to the culture.	We should ban missionary work
__label__Support	historically missionaries have interfered in an unhealthy way with other cultures and continue to do so.	We should ban missionary work
__label__Attack	we should not ban missionary work because people have a right to help out others if they chose to do so	We should ban missionary work
__label__Support	if we ban missionary work, then a lot less people would be seeing propaganda.	We should ban missionary work
__label__Attack	Missionary work has helped to civilize entire socities.	We should ban missionary work
__label__Support	missionary work should be banned as it can be abused and vulnerable people can be taken advantage of	We should ban missionary work
__label__Support	missionary work is risky to participate in.	We should ban missionary work
__label__Attack	we should not ban missionary work because if people want to help out others that is their business and no one elses	We should ban missionary work
__label__Support	missionaries try to force their religion or ideas on people that are already happy the way they are.	We should ban missionary work
__label__Support	missionary work puts people in intrusive positions against those who have inhabited the same land and have had the same customs for centuries.	We should ban missionary work
__label__Attack	missionary work allows people in developing countries access to new ways of thinking and possibilities for how they live their life.	We should ban missionary work
__label__Attack	independent religious organisations should be free to solicit for new members if they do so in a fair and open manner.	We should ban missionary work
__label__Attack	missionary work can sometimes provide communities in need around the world with access to education and resources.	We should ban missionary work
__label__Support	missionary work is dangerous and not necessary	We should ban missionary work
__label__Support	Missionary work forces the opinions of others onto individuals that didn't consent or want the religion.	We should ban missionary work
__label__Support	Sometimes, missionary workers condition the receipt of aid on a community's willingness to accept or be taught the Christian religion.	We should ban missionary work
__label__Attack	it helps small third world countries become more modernized.	We should ban missionary work
__label__Support	Missionaries try to force their beliefs and values on people.	We should ban missionary work
__label__Attack	missionary work helps the less fortunate countries with aid and hope.	We should ban missionary work
__label__Attack	missionaries are necessary as they provide education, health care, and more to those in need.	We should ban missionary work
__label__Attack	it is important that we help the less fortunate.	We should ban missionary work
__label__Attack	it`s outrageous to ban missionary work because people who helping other people can`t be banned to do that and can be only awarded and recognized in our society.	We should ban missionary work
__label__Support	missionary work can be dangerous to workers.	We should ban missionary work
__label__Support	we should ban missionary work if people are torturing or hurting non believers as has been reported in the past	We should ban missionary work
__label__Attack	missionaries have taken valuable healthcare and sanitation to people who otherwise would have none. money raised for missionary work saves lives in developing areas.	We should ban missionary work
__label__Attack	missionary work allows volunteers to do productive work in a foreign country	We should ban missionary work
__label__Support	missionary work has historically been used to oppress people and often does not help the areas in which it is tried	We should ban missionary work
__label__Attack	missionary work is important to help educate those in third world countries so they can improve their way of life.	We should ban missionary work
__label__Attack	missionary work is an effective way to bring christianity to the rest of the world	We should ban missionary work
__label__Support	missionary work is dangerous, often occurring in war torn areas. missionaries are often young adults without world experience who are unaware of how to defend themselves in unknown lands.	We should ban missionary work
__label__Support	missionary work disrupts an indigenous culture's natural development.	We should ban missionary work
__label__Support	we should ban missionary work because people are getting killed going to bad places.	We should ban missionary work
__label__Support	its unreasonable to go into another country for the intent of trying to convert people to a religion.	We should ban missionary work
__label__Support	we need these people but not if they are a nuisance and try to criticize our personal beliefs.	We should ban missionary work
__label__Support	missionary work should be banned as some people can be forced into this line of work due to pressure from religious communities.	We should ban missionary work
__label__Attack	missionary work can provide assistance to people who need it.	We should ban missionary work
__label__Support	missionary work can be viewed as the exploitation of a disadvantaged culture by a privileged culture.	We should ban missionary work
__label__Support	missionaries basically bribe the poor to change to their religion.	We should ban missionary work
__label__Attack	missionary work helps many people who are in distress	We should ban missionary work
__label__Attack	the missionary work bring the good idea for the people	We should ban missionary work
__label__Attack	missionary work helps bring medicine and food to areas of the world who would otherwise suffer without it. we have a duty to help all humans no matter where they are	We should ban missionary work
__label__Support	missionary work puts people into dangerous places where they can be harmed or killed.	We should ban missionary work
__label__Support	missionary work is very dangerous for the people involved and provides little benefit to those being ministered to	We should ban missionary work
__label__Attack	missions can provide much needed infrastructure and healthcare projects.	We should ban missionary work
__label__Attack	we should continue to support missionary work as they do so much good for underdeveloped countries by bring goods, medicine and skills to the people of these countries.	We should ban missionary work
__label__Attack	missionary work brings aid to those in dire circumstances while introducing faith into the lives of those that will benefit from the introductory by missionaries.	We should ban missionary work
__label__Support	missionary work has a long history of being cruel and detrimental and often inhumane to the people the missionaries tried to convert.	We should ban missionary work
__label__Support	it should be banned because it forces people to believe in the church	We should ban missionary work
__label__Support	missionary work is no longer necessary in the world today and is too risky to continue.	We should ban missionary work
__label__Support	missionary work is a waste of time and should be completely banned.	We should ban missionary work
__label__Support	missionary work often only benefits the missionary. those that are targeted are often left worse off after the missionary leaves, having been given a taste of first world things then left to rot	We should ban missionary work
__label__Attack	we should not ban missionary work because otherwise, people would not know what the bible means. they may not ever be exposed to the information at all if there were not missionaries.	We should ban missionary work
__label__Support	we should ban missionary work as it could be dangerous	We should ban missionary work
__label__Attack	missionary work is important as it brings relgion to new countries.	We should ban missionary work
__label__Attack	missionary work is very helpful to many	We should ban missionary work
__label__Support	We should ban missionary work because it convinces people to abandon their culture and adopt a dominant, colonial culture instead, which damages our shared cultural heritage.	We should ban missionary work
__label__Attack	people can learn a lot from doing missionary work and it can enrich their lives travelling around the world and learning about different cultures	We should ban missionary work
__label__Attack	missionaries help feed the hungry, build housing and educate people so we should not stop them even if they are advocating their personal religious beliefs at the same time	We should ban missionary work
__label__Attack	we should not ban missionary work because a lot of progress has been made because of it in poor countries.	We should ban missionary work
__label__Support	missionary work, while rewarding to those that choose that path, is fraught with danger to the missionary and the people they're trying to convert	We should ban missionary work
__label__Attack	missionaries do great work and go to places that are often neglected by others	We should ban missionary work
__label__Support	we should ban missionary work because pushing personal views on unwanted audiences is wrong.	We should ban missionary work
__label__Support	Missionary work is a waste of time and resources that could be better spent elsewhere.	We should ban missionary work
__label__Support	missionary work sometimes forces religion on people	We should ban missionary work
__label__Support	religion has caused so many conflicts across the world, if we ban missionaries, then maybe we can have a more peaceful world where people can respect each other without trying to convert each other.	We should ban missionary work
__label__Support	Missionary work can sometimes do more harm than good - for example, if religious missionaries discourage the use of condoms in a place where HIV is the main cause of death.	We should ban missionary work
__label__Attack	Through faith, missionaries are able to develop deep relationships with the communities they serve and help bring much-needed social change to third-world countries.	We should ban missionary work
__label__Support	missionary work is an affront to people's right to choose their own religion, by tying aid to a particular religion it's no different than imperialism	We should ban missionary work
__label__Attack	missionary work has other benefits beyond spreading religion, it makes a huge impact on small communities in poor countries that need help.	We should ban missionary work
__label__Attack	if people are proud of their religion and want to travel and spread the word, they should be able to freely. first amendment rights!	We should ban missionary work
__label__Support	missionary work is funded by multibillionaires and serves to only enrich the lives of those that are already rich.	We should ban missionary work
__label__Support	Missionary work isn't suitable to our times, and to be honest it was always patronizing and westernizing.	We should ban missionary work
__label__Support	missionary work should be banned because it is becoming more dangerous for americans to be in foreign countries.	We should ban missionary work
__label__Attack	missionary work should never be banned as this is people doing the lord's work and bringing peace and happiness to the world.	We should ban missionary work
__label__Support	missionaries have been sent in the past to the poorest communities in forein countries to essentially bribe them into joining a religion. this is immoral.	We should ban missionary work
__label__Attack	the missionaries bring hope and the word of god to those people forgotten by civilization	We should ban missionary work
__label__Attack	missionary work is important because it gives aid to third-world and poor people that might otherwise be ignored by society.	We should ban missionary work
__label__Support	missionary work interferes with freedom of religion, as natives are forced to convert in order to receive aid.	We should ban missionary work
__label__Attack	missionaries help the less fortunate in third world countries, such as setting up schools and clinics.	We should ban missionary work
__label__Support	missionary work preaches false information to the most unfortunate of the world.	We should ban missionary work
__label__Support	missionary work disrupts indiginous culture and interferes with natural progression of foreign populations.	We should ban missionary work
__label__Support	we should ban missionary work to avoid danger to themselves especially if they are doing their missionary work in a dangerous part of the world	We should ban missionary work
__label__Support	missionary work exploits poor people fears to dominate them and take their land	We should ban missionary work
__label__Attack	missionary work can be a tool to help those in poverty by giving them food, clothing and a better quality of life.	We should ban missionary work
__label__Support	Missionary workers often travel to foreign countries on false premises, such as to teach or provide aid. But they are really there to spread Christianity.	We should ban missionary work
__label__Support	Missionary work has proven to be the undoing on many cultures which were too innocent to protect themselves from the wiles of the missionaries.	We should ban missionary work
__label__Support	missionary work tries to inflict other's beliefs onto people in more vulnerable circumstances.	We should ban missionary work
__label__Support	Missionaries expose indigenous people to deadly diseases.	We should ban missionary work
__label__Attack	if we don't ban missionary work, then more people will have jobs.	We should ban missionary work
__label__Attack	missionaries are just trying to spread positivity into the world.	We should ban missionary work
__label__Support	missionary work in other countries can prove to be dangerous to the missionaries and their families.	We should ban missionary work
__label__Attack	We should not ban missionary work because some countries do need help in term of educations, health and spiritual needs.	We should ban missionary work
__label__Attack	Banning missionary work would constitute a religious act by non-religious people and would therefore be hypocritical.	We should ban missionary work
__label__Support	it is not right that christians should force their message on poorer, more vulnerable people.	We should ban missionary work
__label__Attack	missionary work does not cause any harm as long as proper education is present on both sides.	We should ban missionary work
__label__Support	Why can't Arab countries shelter refugees from other Arab countries? Same habits, religion and they have enough wealth.	We do not need any immigration from non-European or non-first-world countries
__label__Support	Why can't Arab countries shelter refugees from other Arab countries? Same habits, religion and they have enough wealth.	We do not need any immigration from non-European or non-first-world countries
__label__Attack	It's arrogant to tell us we should look for another name. Germans and Italians are Europeans just like Serbians or Macedonians. In the other words, Brits can call themselves Europeans and so can we! Therefore EU citizens are European.	The EU itself and its people should understand and accept there are a lot of Europeans outside the EU. EU does not equal to Europe
__label__Attack	The EU is an association, an international organization, and has nothing to do with Europe as a territory. European people may live inside or outside the EU. I think has nothing to do with arrogance.	The EU itself and its people should understand and accept there are a lot of Europeans outside the EU. EU does not equal to Europe
__label__Attack	For sure you are technically or geographically correct, geographically Europe extends to the Ural mountains But in this forum, we initiate a common thinking on the future of Europe, which we associate with the EU. So please avoid any reference to arrogance and don't corrupt this respectful debate.	The EU itself and its people should understand and accept there are a lot of Europeans outside the EU. EU does not equal to Europe
__label__Support	Aggression, division, and violence we see in mass media should be stopped. Only the best human qualities should be promoted, this way we will raise a generation of kind, caring, and responsible people.	Ideology should be aimed at popularizing the best human qualities and stopping everything that is directed against a human
__label__Support	This will create conditions for the development and education of a Human with a capital “H”, cultivating moral values in each person and society. We should prohibit propaganda of violence, condemnation, and denunciation of any form of division, aggression, and anti-humane manifestations	Ideology should be aimed at popularizing the best human qualities and stopping everything that is directed against a human
__label__Attack	gender neutral language is just another way to try to please a group. we have two sexes, men and women and they should be differentiate by the use of words.	We should adopt gender-neutral language
__label__Attack	we should not have to change our language to accommodate those who do not adhere to a specific gender	We should adopt gender-neutral language
__label__Attack	we should not adopt gender neutral language because were created as male and female	We should adopt gender-neutral language
__label__Support	we should adopt gender-neutral language because it avoids offending people with gender stereo-types	We should adopt gender-neutral language
__label__Support	there are far more than two genders today, and thus, gender-neutral language only makes sense.	We should adopt gender-neutral language
__label__Attack	language changes cannot be legislated, they evolve spontaneously over time. if people want to use gender-neutral language, it will slowly become part of their vocabulary	We should adopt gender-neutral language
__label__Support	many people do not feel comfortable with their gender and feel offended when we use inappropriate words	We should adopt gender-neutral language
__label__Support	gender-neutral language is simply a natural progression in a society based on sexual equality - there is no reason for textual dominance, and such neutrality serves to gradually temper preconceptions.	We should adopt gender-neutral language
__label__Attack	we shouldn't have to adopt a gender neutral language, i think people should just understand that people speak languages in different ways and they should be acceptable of that.	We should adopt gender-neutral language
__label__Support	With genders now being more equal than ever, and gender neutrality growing exponentially the old gendered language is just a historic anachronism.	We should adopt gender-neutral language
__label__Attack	we should not adopt gender-neutral language because no reason to change the way people have been speaking for hundreds of years	We should adopt gender-neutral language
__label__Support	if everything was spoken about gender neutrally then no one would be offended.	We should adopt gender-neutral language
__label__Attack	gender-neutral language will cause confusion if we don't know who is being referred to	We should adopt gender-neutral language
__label__Attack	we should not place any restrictions on freedom of speech, many of the restrictions are arbitrary and unnecessary such as the "gingerbread man" becoming the "gingerbread person"	We should adopt gender-neutral language
__label__Support	it would make people who are gender challenged feel better.	We should adopt gender-neutral language
__label__Support	we should adopt gender-neutral language because equal rights should include equal language	We should adopt gender-neutral language
__label__Attack	other languages such as spanish and french have even more gendered language than we do, and they have no problems	We should adopt gender-neutral language
__label__Support	gender-neutral language should be adopted so that society can progress and advance. does it really matter if you are a man or woman anymore? it shouldn't.	We should adopt gender-neutral language
__label__Support	gender neutral language will allow both genders to be included and liberated to succeed as much as possible. removing gender benefits all and reduces discrimination and suppression.	We should adopt gender-neutral language
__label__Attack	gender-neutral language is unnecessary.	We should adopt gender-neutral language
__label__Support	neutral language is an alternative at the time of speaking that serves to include all persons without gender exclusion	We should adopt gender-neutral language
__label__Support	in a time of equality, knowing the gender of a person isn't important, salesperson is a much more inclusive term than saleswoman.	We should adopt gender-neutral language
__label__Attack	gender-neutral language doesn't always help people clearly communicate what they mean	We should adopt gender-neutral language
__label__Attack	adopting gender neutral language would be expensive and a waste of resources which could be better used elsewhere	We should adopt gender-neutral language
__label__Attack	there is no reason to adopt gender-neutral language as the fact that genders do exist and the differences do matter is indisputable!	We should adopt gender-neutral language
__label__Attack	we should not adopt gender-neutral language because the majority of people do identify with a gender and want to be addressed as such.	We should adopt gender-neutral language
__label__Attack	it would be expensive to change to a gender neutral language and that money could be better spent elsewhere world hunger for example	We should adopt gender-neutral language
__label__Support	the words "he" and "she" are a way of labeling human beings and not everyone feels like they fit into either of these categories. by doing away with gender specific words you will make everyone feel the same.	We should adopt gender-neutral language
__label__Attack	we should not adopt gender-neutral language because more people than not specify with a certain gender and want to be addressed as such.	We should adopt gender-neutral language
__label__Support	gender-neutral language takes gender out of the equation, so that people can focus on content, not gender.	We should adopt gender-neutral language
__label__Attack	we should not adopt gender-neutral language because it is stupid to change the way people been speaking for hundreds of years	We should adopt gender-neutral language
__label__Attack	many philologist said that gender-neutral language is hard to use, takes times to learn and will cost a lot of money.	We should adopt gender-neutral language
__label__Support	i think that we should adopt gender-neutral language because a best comunication	We should adopt gender-neutral language
__label__Support	gender-neutral language would show we respect peoples choices.	We should adopt gender-neutral language
__label__Support	some people classify themselves as gender neutral and we should respect them with our language	We should adopt gender-neutral language
__label__Support	this will prevent offending people or creating divisions amongst people	We should adopt gender-neutral language
__label__Support	de-emphasizing gender in every day conversation will have long term benefits for humanity.	We should adopt gender-neutral language
__label__Support	gender-neutral language should be adoppted in todays society where peoples sex is self determined and more fluid, because it avoids offence or discrimination	We should adopt gender-neutral language
__label__Support	adopting gender-neutral language would prevent children from believing they can't do certain things. for example a girl should be able to have aspirations to be president if she so chose.	We should adopt gender-neutral language
__label__Support	the use of gender pronouns tends to single out one gender from the other and can be offensive to some.	We should adopt gender-neutral language
__label__Support	adopting gender neutral language would make it easier to be inclusive.	We should adopt gender-neutral language
__label__Attack	such a dramatic change to a language would have a hard time being universally adopted and would be difficult to enforce. he has already served as a gender neutral pronoun in the past.	We should adopt gender-neutral language
__label__Support	we should because times are changing and people are not sure of their gender anymore so it stops people being offended.	We should adopt gender-neutral language
__label__Attack	adopting gender-neutral language will cost lots of money to fix signs, letters, forms, etc.	We should adopt gender-neutral language
__label__Attack	we shouldn't have to change the british language to conform to others' needs	We should adopt gender-neutral language
__label__Support	it would make everyone equal and then they would be happy	We should adopt gender-neutral language
__label__Attack	our society needs to be able to label and identify a person as a male or female for many reasons such as taxes, employment, health care, etc, so we should not adopt a gender neutral language.	We should adopt gender-neutral language
__label__Support	gender nuetral language fits in with the progressive agenda.	We should adopt gender-neutral language
__label__Support	it will prevent misgendering an individual	We should adopt gender-neutral language
__label__Support	we should adopt gender-neutral language so nobody will get offended	We should adopt gender-neutral language
__label__Support	by adopting gender neutral language we can advance the cause of equality.	We should adopt gender-neutral language
__label__Support	we should adopt gender-neutral language because gender-neutral language can improve women's status in society	We should adopt gender-neutral language
__label__Support	we should adopt gender-neutral language to make sure everyone is included	We should adopt gender-neutral language
__label__Support	we should adopt gender-neutral language because it will make communication easier between genders	We should adopt gender-neutral language
__label__Support	it is so hard when talking about a group of people to choose whether to use he or she, him or her, or give up and say they and them. having a gender neutral language would end this problem.	We should adopt gender-neutral language
__label__Attack	we should not adopt this, it would be confusing to young children. the way we've done things still works and there's no need to change it.	We should adopt gender-neutral language
__label__Support	We should adopt gender-neutral language so we have a word to use instead of he/she, his/her, etc. for gender fluid people who he/she, his her, etc. aren't accurate.	We should adopt gender-neutral language
__label__Attack	there is no need for gender-neutral language. someone could be an actress or an actor and can identify as either without changing the language that we use.	We should adopt gender-neutral language
__label__Support	if everything was gender neutral it would make everyone equal.	We should adopt gender-neutral language
__label__Support	Gender-neutral language is helpful in making everyone in a room feel comfortable.	We should adopt gender-neutral language
__label__Attack	gender-neutral language should not be adopted as it will cause resentment among those who strongly identify with either their birth or adopted sex	We should adopt gender-neutral language
__label__Support	the old days of labeling careers as a mailman, etc are sexist and outdated. women can do anything men can, and adopting a gender neutral language would reinforce that concept.	We should adopt gender-neutral language
__label__Support	we should adopt gender-neutral language because it will create a society where men are not more powerful and important than women.	We should adopt gender-neutral language
__label__Attack	gender characteristics are part of a person's identity, by using gender neutral language we invalidate those characteristics	We should adopt gender-neutral language
__label__Support	gender-neutral language is simpler and more straight forward and respects all genders without bias.	We should adopt gender-neutral language
__label__Attack	Gendered language has served us for centuries in literature and culture, there is no need to change now.	We should adopt gender-neutral language
__label__Attack	i think this is political correctness going too far.it is overkill.what do we call man hole covers?person hole covers?	We should adopt gender-neutral language
__label__Support	new times, new ways of communicating, inclusion and adaptation are the key.	We should adopt gender-neutral language
__label__Attack	there's no need to adopt gender-neutral language for such a small group of people. they can just deal with it.	We should adopt gender-neutral language
__label__Support	we should adopt gender-neutral language to make sure everyone is included the way they want to be identified	We should adopt gender-neutral language
__label__Support	If it helps us understand and support them why not?	We should adopt gender-neutral language
__label__Support	gender neutral language is a way to go for a peaceful community	We should adopt gender-neutral language
__label__Attack	there are two genders and it is not offensive to use those two descriptions when talking about people, it is ridiculous to attempt to include every possible gender identity.	We should adopt gender-neutral language
__label__Attack	gender-neutral language is political correctness taken to an absurd degree - there is no need to reinvent words and language for the sake of gender equality in an increasingly open society.	We should adopt gender-neutral language
__label__Attack	this is just taking things too far. people should not be offended by pronouns.	We should adopt gender-neutral language
__label__Support	we want to have an inclusive society and try to make each and every individual feel comfortable	We should adopt gender-neutral language
__label__Attack	gender neutral language causes confusion and is taking political correctness too far, by all means allow people to be referred to by their preferred gender but people are not 'neutral.'	We should adopt gender-neutral language
__label__Support	gender-neutral language adheres to both sexes without a preference of one gender over the other.	We should adopt gender-neutral language
__label__Support	with todays progression it only makes sense, then we wont insult people.	We should adopt gender-neutral language
__label__Support	inclusive language is the first step to creating a society where the lgbt community is not abused	We should adopt gender-neutral language
__label__Support	as there are many genders out there today, not using gender-neutral language excludes far more people than in the past.	We should adopt gender-neutral language
__label__Attack	gender-neutral pronouns won't catch on, it is confusing to try and add a new pronoun to the lexicon when there are existing solutions already in place.	We should adopt gender-neutral language
__label__Attack	we should not adopt gender-neutral language because using specific gender language should not have any specific meaning to a phrase.	We should adopt gender-neutral language
__label__Support	in order that gender-neutral people feel comfortable and not exluded from society, gender-neutral language should be adopted.	We should adopt gender-neutral language
__label__Support	language always evolves and this is just the next step for it	We should adopt gender-neutral language
__label__Attack	why should we cater to the absolute minority and flip our whole language for trivial matters?	We should adopt gender-neutral language
__label__Support	gender neutral language is a way to be more sensitive and politically correct in a modern society with a plurality of genders	We should adopt gender-neutral language
__label__Attack	Gender neutral language can be very confusing and simply serves to emphasize the difference between those who consider themselves binary and those who do not	We should adopt gender-neutral language
__label__Attack	we need to stop changing everything to conform to the few people who are offended.	We should adopt gender-neutral language
__label__Attack	there are too many gender conformities that we wouldnt be able to come up with gender-neutral language	We should adopt gender-neutral language
__label__Attack	in many cases, the gender of the subject helps convey meaning	We should adopt gender-neutral language
__label__Support	over sensitive people will be offended if we don't.	We should adopt gender-neutral language
__label__Support	we live in a modern world where men and women should have the same opportunities. many sexists words like anchorman for example give the impression that jobs are only for certain sexes.	We should adopt gender-neutral language
__label__Support	we should adopt gender-neutral language because it will stop people from being offended from misidentifying them	We should adopt gender-neutral language
__label__Support	by adopting general-neutral language usage we send a clear message to children growing up that life is not segregated or determined by one's sex.	We should adopt gender-neutral language
__label__Attack	there is no need to adopt gender-neutral language because people should be addressed with appropriate genders.	We should adopt gender-neutral language
__label__Support	the world of show has proven to be full of vices that in the case of children is very harmful	We should ban the use of child actors
__label__Support	child actors lose the sense of a proper childhood.	We should ban the use of child actors
__label__Support	we should ban the use of child actors since it puts so much pressure on them. they should be growing up with a stable life and just enjoy being a kid.	We should ban the use of child actors
__label__Attack	not all tv and movies is going to be adults only we need child actors to shows the world as it is	We should ban the use of child actors
__label__Attack	we should not ban the use of child actors because we would not have the shows and movies that are otherwise available.	We should ban the use of child actors
__label__Attack	we must not prohibit the use of child actors because it goes against the right to work. children under the supervision of their parents can develop their artistic talent without affecting their personal growth	We should ban the use of child actors
__label__Support	the world of acting is a high pressure, extremely stressful place and children should be protected from it.	We should ban the use of child actors
__label__Attack	we shouldn't ban the use of child actors because it is a way for children to find a career early in their life	We should ban the use of child actors
__label__Support	we are exploiting the youth purely for entertainment	We should ban the use of child actors
__label__Attack	child actors should be allowed to work and contribute their talents to society.	We should ban the use of child actors
__label__Support	child actors miss out on socialization with kids their own age and fall behind in school	We should ban the use of child actors
__label__Support	making a child work as an actor deprives them of childhood experiences and interactions.	We should ban the use of child actors
__label__Support	the use of child actors exploits a child and can have negative effects on them	We should ban the use of child actors
__label__Attack	if parents agree for their kids to do acting, i can`t see any problem with it.	We should ban the use of child actors
__label__Attack	child actors are necessary and children can learn how to work even from an early age	We should ban the use of child actors
__label__Support	using child actors keeps the children out of school .	We should ban the use of child actors
__label__Attack	banning child actors would limit movies and tv shows. anything with children in the story would be unable to be made. television and movies for children would no longer exist either.	We should ban the use of child actors
__label__Support	children should be at school and not working. we do not allow children to work in any other way and acting should be no different.	We should ban the use of child actors
__label__Support	Child actors are forced to grow up way too fast, they are thrown into a world of drugs and sex at an early age. Kids should be away from all that until Hollywood is safe for them.	We should ban the use of child actors
__label__Attack	the roles of child actors cannot be fulfilled by adults so it would be impossible to ban their use.	We should ban the use of child actors
__label__Attack	the usage of child actors should not be banned as they are an important part of the acting field they have adults who can make rationale decisions for them.	We should ban the use of child actors
__label__Support	using child actors can create unimaginable pressure ans stress on the child if they become a star or the production is a success and this can lead to substance abuse problems to cope with said pressure	We should ban the use of child actors
__label__Attack	child actors are an important part of the acting industry and should continue to be allowed with restrictions to ensure the child's well being.	We should ban the use of child actors
__label__Support	we should ban the use of child actors because it causes the child to be in a dangerous environment	We should ban the use of child actors
__label__Support	we should ban child actors as a part of banning child labour. exploitation of a child through working is wrong regardless of the specific job role	We should ban the use of child actors
__label__Attack	to tell a story in theater or movies we need children actors. without them stories could only be about adults. stories that have entertained us from lassie to mary poppins would not exist.	We should ban the use of child actors
__label__Attack	and if we forbid it, who will play the role of the children? this is a decision only of parents and children, the government should not get involved	We should ban the use of child actors
__label__Attack	children provide unique storytelling opportunities for movies and should not be banned as long as they are properly raised and cared for.	We should ban the use of child actors
__label__Support	child actors grow up to be disfunctional adults because they are missing out on all of the social interaction children need with each other to learn the process of interaction with people their own age.	We should ban the use of child actors
__label__Attack	it is right and proper that talented children are able to earn money from acting	We should ban the use of child actors
__label__Attack	providing child actors are still taught school subjects and that they are given time to be children then it is good for them and the money earned will give them freedom as adults to do whatever they want	We should ban the use of child actors
__label__Support	we should ban the use of child actors because they should be in school and learning	We should ban the use of child actors
__label__Support	there is a risk of children exploitation by forcing them to act things they wouldn't normally do in life	We should ban the use of child actors
__label__Support	acting takes children away from their education and normal childhood pursuits	We should ban the use of child actors
__label__Attack	many great actors of today started as children and had no problem in their growth	We should ban the use of child actors
__label__Support	child actors are robbed of their childhood and can face much emotional turmoil as an adult from missing this important step in childhood.	We should ban the use of child actors
__label__Attack	if they want to be an actor it is their choice	We should ban the use of child actors
__label__Attack	it would not be possible to portray society realistically if child actors are banned because children are an important part of many dramas	We should ban the use of child actors
__label__Support	children are too young to know the full effects of such a lifestyle and history has shown us many child actors are abandoned by the industry and often fall foul to substance abuse	We should ban the use of child actors
__label__Attack	we should not ban the use of child actors because then movies and shows wouldn't have any children in them	We should ban the use of child actors
